253
2/20/18,1.91
2/19/18,2.09
2/18/18,1.98
2/17/18,2.2
2/16/18,2.1
2/15/18,2.13
2/14/18,2.03
2/13/18,1.81
2/12/18,1.87
2/11/18,1.7
2/10/18,1.86
2/9/18,1.96
2/8/18,1.78
2/7/18,1.6
2/6/18,1.62
2/5/18,1.45
2/4/18,1.74
2/3/18,1.99
2/2/18,1.81
2/1/18,1.91
1/31/18,2.31
1/30/18,2.22
1/29/18,2.58
1/28/18,2.52
1/27/18,2.45
1/26/18,2.37
1/25/18,2.37
1/24/18,2.43
1/23/18,2.5
1/22/18,2.47
1/21/18,2.77
1/20/18,3
1/19/18,2.7
1/18/18,2.75
1/17/18,2.72
1/16/18,2.6
1/15/18,3.48
1/14/18,3.74
1/13/18,3.94
1/12/18,3.69
1/11/18,3.37
1/10/18,3.78
1/9/18,3.54
1/8/18,3.85
1/7/18,4.07
1/6/18,3.94
1/5/18,3.75
1/4/18,4.08
1/3/18,4.13
1/2/18,4
1/1/18,3.97
12/31/17,3.55
12/30/17,3.34
12/29/17,3.69
12/28/17,3.68
12/27/17,3.74
12/26/17,3.8
12/25/17,3.5
12/24/17,3.48
12/23/17,3.61
12/22/17,3.45
12/21/17,5.03
12/20/17,5.09
12/19/17,5.37
12/18/17,4.24
12/17/17,3.93
12/16/17,3.63
12/15/17,3.9
12/14/17,3.78
12/13/17,4.09
12/12/17,4.72
12/11/17,4.27
12/10/17,4.13
12/9/17,4.68
12/8/17,5.01
12/7/17,4.14
12/6/17,4.36
12/5/17,3.84
12/4/17,2.76
12/3/17,1.88
12/2/17,1.44
12/1/17,1.45
11/30/17,1.33
11/29/17,1.25
11/28/17,1.5
11/27/17,1.04
11/26/17,0.841932
11/25/17,0.806117
11/24/17,0.786914
11/23/17,0.793487
11/22/17,0.89957
11/21/17,0.888499
11/20/17,0.966548
11/19/17,0.864638
11/18/17,0.823032
11/17/17,0.792462
11/16/17,0.823941
11/15/17,0.785823
11/14/17,0.610332
11/13/17,0.591634
11/12/17,0.593716
11/11/17,0.621817
11/10/17,0.504601
11/9/17,0.535435
11/8/17,0.475925
11/7/17,0.383096
11/6/17,0.373939
11/5/17,0.350084
11/4/17,0.368643
11/3/17,0.393126
11/2/17,0.366056
11/1/17,0.36392
10/31/17,0.390915
10/30/17,0.409046
10/29/17,0.40372
10/28/17,0.395483
10/27/17,0.423355
10/26/17,0.417107
10/25/17,0.443448
10/24/17,0.453682
10/23/17,0.386487
10/22/17,0.392542
10/21/17,0.393045
10/20/17,0.401913
10/19/17,0.433388
10/18/17,0.454575
10/17/17,0.468463
10/16/17,0.450655
10/15/17,0.438429
10/14/17,0.457837
10/13/17,0.441595
10/12/17,0.412417
10/11/17,0.481464
10/10/17,0.477576
10/9/17,0.469438
10/8/17,0.500032
10/7/17,0.538529
10/6/17,0.503448
10/5/17,0.540915
10/4/17,0.546982
10/3/17,0.561712
10/2/17,0.575398
10/1/17,0.610183
9/30/17,0.620822
9/29/17,0.584418
9/28/17,0.595896
9/27/17,0.551005
9/26/17,0.515205
9/25/17,0.556207
9/24/17,0.521379
9/23/17,0.541796
9/22/17,0.50601
9/21/17,0.500724
9/20/17,0.566627
9/19/17,0.565168
9/18/17,0.606233
9/17/17,0.497046
9/16/17,0.487239
9/15/17,0.48051
9/14/17,0.445019
9/13/17,0.55682
9/12/17,0.591949
9/11/17,0.558273
9/10/17,0.495607
9/9/17,0.560809
9/8/17,0.540475
9/7/17,0.645758
9/6/17,0.741663
9/5/17,0.613085
9/4/17,0.566472
9/3/17,0.743968
9/2/17,0.695547
9/1/17,0.807778
8/31/17,0.842424
8/30/17,0.869647
8/29/17,0.811961
8/28/17,0.875197
8/27/17,0.920351
8/26/17,0.962213
8/25/17,0.919635
8/24/17,0.895101
8/23/17,0.850371
8/22/17,0.843775
8/21/17,0.906269
8/20/17,0.942205
8/19/17,0.978521
8/18/17,0.870147
8/17/17,1.02
8/16/17,1.05
8/15/17,0.917949
8/14/17,0.976404
8/13/17,0.807713
8/12/17,0.721535
8/11/17,0.654872
8/10/17,0.566456
8/9/17,0.543328
8/8/17,0.547637
8/7/17,0.474577
8/6/17,0.431142
8/5/17,0.40798
8/4/17,0.391286
8/3/17,0.332352
8/2/17,0.286116
8/1/17,0.29022
7/31/17,0.254732
7/30/17,0.254785
7/29/17,0.27519
7/28/17,0.265118
7/27/17,0.275467
7/26/17,0.274598
7/25/17,0.250453
7/24/17,0.266447
7/23/17,0.269072
7/22/17,0.273382
7/21/17,0.264134
7/20/17,0.29246
7/19/17,0.232212
7/18/17,0.26734
7/17/17,0.263105
7/16/17,0.180978
7/15/17,0.158688
7/14/17,0.17535
7/13/17,0.214589
7/12/17,0.228758
7/11/17,0.187596
7/10/17,0.217061
7/9/17,0.302889
7/8/17,0.305515
7/7/17,0.284565
7/6/17,0.35388
7/5/17,0.38013
7/4/17,0.39639
7/3/17,0.376139
7/2/17,0.382249
7/1/17,0.38963
6/30/17,0.401591
6/29/17,0.417798
6/28/17,0.379136
6/27/17,0.392269
6/26/17,0.402438
6/25/17,0.470941
6/24/17,0.51291
6/23/17,0.48091
6/22/17,0.417742
6/21/17,0.413547
6/20/17,0.418494
6/19/17,0.412183
6/18/17,0.405862
6/17/17,0.419906
6/16/17,0.410757
6/15/17,0.363661
6/14/17,0.528916
6/13/17,0.590255
