253
2/20/18,1.09
2/19/18,1.14
2/18/18,1.12
2/17/18,1.2
2/16/18,1.14
2/15/18,1.15
2/14/18,1.14
2/13/18,1.03
2/12/18,1.08
2/11/18,1
2/10/18,1.07
2/9/18,0.954428
2/8/18,0.805263
2/7/18,0.723895
2/6/18,0.776393
2/5/18,0.691799
2/4/18,0.815703
2/3/18,0.924043
2/2/18,0.884784
2/1/18,0.96253
1/31/18,1.16
1/30/18,1.14
1/29/18,1.32
1/28/18,1.4
1/27/18,1.22
1/26/18,1.22
1/25/18,1.31
1/24/18,1.36
1/23/18,1.34
1/22/18,1.36
1/21/18,1.38
1/20/18,1.58
1/19/18,1.55
1/18/18,1.6
1/17/18,1.31
1/16/18,1.18
1/15/18,1.68
1/14/18,1.86
1/13/18,2.02
1/12/18,2.04
1/11/18,1.95
1/10/18,1.97
1/9/18,2.1
1/8/18,2.46
1/7/18,3.38
1/6/18,3.09
1/5/18,3.05
1/4/18,3.2
1/3/18,3.11
1/2/18,2.48
1/1/18,2.39
12/31/17,2.3
12/30/17,2.16
12/29/17,2.21
12/28/17,1.43
12/27/17,1.4
12/26/17,1.19
12/25/17,1.12
12/24/17,1.04
12/23/17,1.17
12/22/17,1.14
12/21/17,1.19
12/20/17,0.775964
12/19/17,0.791257
12/18/17,0.778407
12/17/17,0.728366
12/16/17,0.758642
12/15/17,0.756181
12/14/17,0.864263
12/13/17,0.471063
12/12/17,0.373541
12/11/17,0.251691
12/10/17,0.237333
12/9/17,0.244708
12/8/17,0.252125
12/7/17,0.222823
12/6/17,0.232544
12/5/17,0.246101
12/4/17,0.253571
12/3/17,0.252558
12/2/17,0.255492
12/1/17,0.255699
11/30/17,0.250878
11/29/17,0.243064
11/28/17,0.299152
11/27/17,0.253927
11/26/17,0.248818
11/25/17,0.252393
11/24/17,0.244642
11/23/17,0.242402
11/22/17,0.238859
11/21/17,0.233271
11/20/17,0.238759
11/19/17,0.231016
11/18/17,0.228627
11/17/17,0.226581
11/16/17,0.227107
11/15/17,0.212956
11/14/17,0.209825
11/13/17,0.203442
11/12/17,0.197339
11/11/17,0.21043
11/10/17,0.206483
11/9/17,0.217488
11/8/17,0.217437
11/7/17,0.210354
11/6/17,0.20599
11/5/17,0.202055
11/4/17,0.20375
11/3/17,0.208133
11/2/17,0.205861
11/1/17,0.194124
10/31/17,0.200558
10/30/17,0.202711
10/29/17,0.202785
10/28/17,0.201835
10/27/17,0.202785
10/26/17,0.203628
10/25/17,0.204604
10/24/17,0.206644
10/23/17,0.196928
10/22/17,0.204177
10/21/17,0.211016
10/20/17,0.210549
10/19/17,0.21515
10/18/17,0.21852
10/17/17,0.232064
10/16/17,0.256232
10/15/17,0.263983
10/14/17,0.25732
10/13/17,0.260489
10/12/17,0.248414
10/11/17,0.264439
10/10/17,0.260733
10/9/17,0.251825
10/8/17,0.279944
10/7/17,0.23861
10/6/17,0.234039
10/5/17,0.237016
10/4/17,0.214774
10/3/17,0.203318
10/2/17,0.202676
10/1/17,0.206532
9/30/17,0.197529
9/29/17,0.193606
9/28/17,0.196131
9/27/17,0.203299
9/26/17,0.186119
9/25/17,0.181487
9/24/17,0.175787
9/23/17,0.177882
9/22/17,0.17351
9/21/17,0.171754
9/20/17,0.182078
9/19/17,0.184041
9/18/17,0.189768
9/17/17,0.178393
9/16/17,0.179082
9/15/17,0.181358
9/14/17,0.164167
9/13/17,0.200778
9/12/17,0.209303
9/11/17,0.214441
9/10/17,0.213031
9/9/17,0.209995
9/8/17,0.211518
9/7/17,0.22364
9/6/17,0.226186
9/5/17,0.215189
9/4/17,0.204968
9/3/17,0.228811
9/2/17,0.226669
9/1/17,0.248479
8/31/17,0.25563
8/30/17,0.228006
8/29/17,0.218564
8/28/17,0.224508
8/27/17,0.202995
8/26/17,0.212577
8/25/17,0.217828
8/24/17,0.218958
8/23/17,0.246827
8/22/17,0.239286
8/21/17,0.191918
8/20/17,0.158735
8/19/17,0.155057
8/18/17,0.158883
8/17/17,0.157498
8/16/17,0.160431
8/15/17,0.161221
8/14/17,0.169991
8/13/17,0.168092
8/12/17,0.173853
8/11/17,0.179307
8/10/17,0.180399
8/9/17,0.182947
8/8/17,0.192586
8/7/17,0.179021
8/6/17,0.180444
8/5/17,0.184737
8/4/17,0.173743
8/3/17,0.174612
8/2/17,0.173113
8/1/17,0.177053
7/31/17,0.167386
7/30/17,0.165082
7/29/17,0.169871
7/28/17,0.165937
7/27/17,0.173457
7/26/17,0.173822
7/25/17,0.178104
7/24/17,0.192002
7/23/17,0.195058
7/22/17,0.19332
7/21/17,0.182608
7/20/17,0.188295
7/19/17,0.168388
7/18/17,0.188718
7/17/17,0.177889
7/16/17,0.148056
7/15/17,0.170589
7/14/17,0.190769
7/13/17,0.200809
7/12/17,0.205354
7/11/17,0.185019
7/10/17,0.203165
7/9/17,0.233416
7/8/17,0.236134
7/7/17,0.23948
7/6/17,0.254641
7/5/17,0.256523
7/4/17,0.254709
7/3/17,0.259959
7/2/17,0.259449
7/1/17,0.254744
6/30/17,0.26293
6/29/17,0.265421
6/28/17,0.280455
6/27/17,0.276306
6/26/17,0.277288
6/25/17,0.298423
6/24/17,0.31111
6/23/17,0.319978
6/22/17,0.297848
6/21/17,0.296366
6/20/17,0.324427
6/19/17,0.296068
6/18/17,0.2846
6/17/17,0.268351
6/16/17,0.262068
6/15/17,0.259266
6/14/17,0.278447
6/13/17,0.266153
